V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D913,10159.846191104536,15925.8,15968.2,15916.1,15933.7,16188.1,16173.9,16159.8,16450.4,16544.9,16471.0,16425.7,16493.6,16411.1
D914,10013.621732346446,15699.5,15741.2,15689.9,15707.3,15958.1,15944.1,15930.2,16216.6,16309.7,16236.9,16192.2,16259.2,16177.9
D915,3036.3951863392213,9544.9,9437.2,9274.4,9290.8,9295.0,9307.5,9187.6,8997.6,9025.8,9195.1,9214.4,9356.7,9474.2
D916,5096.865187165979,11735.6,11758.0,11741.1,11741.1,11867.8,11900.2,11878.9,12082.5,12103.8,12128.8,12182.0,12182.1,12225.0
D917,-1321.5212532126343,5869.1,6231.4,6076.3,6361.3,6367.6,6247.6,6358.4,6363.9,6515.5,6774.6,6735.9,6521.4,6501.2
D918,11217.3,11197.1,11218.4,11202.4,11202.4,11323.3,11354.1,11333.8,11528.1,11548.4,11572.3,11623.0,11623.2,11664.1
D919,-1194.7710981283894,5803.9,5803.2,5979.9,5996.7,6085.4,6217.0,6242.5,6282.4,6356.9,6142.9,5937.7,6006.1,6289.5
D920,3998.9400808867726,10140.0,10535.2,10351.5,10278.2,10506.1,10579.2,10707.1,10925.2,10821.9,10954.2,11130.0,11076.8,11211.7
D921,8533.6,8556.9,8531.5,8466.0,8387.2,8295.5,8245.0,8166.2,8039.2,8111.4,8146.9,8197.2,8287.5,8335.4
D922,6443.933532926427,12513.0,12598.5,12574.6,12601.1,12753.4,12781.7,12714.1,12980.6,13092.4,13080.6,12963.2,12999.8,13088.2
D923,11876.7,11855.4,11877.9,11860.9,11860.9,11988.9,12021.6,12000.1,12205.8,12227.3,12252.5,12306.2,12306.4,12349.7
D924,13651.5,13595.9,13778.2,13825.3,13761.6,13900.4,13939.0,13934.6,14071.8,14154.4,14220.7,14199.8,14223.3,14173.1
D925,4675.195506936975,12380.3,12494.6,12527.2,12538.7,12699.8,12732.8,12628.7,12783.1,12874.2,12879.7,12854.0,12832.4,12877.9
D926,5557.578094066414,12840.2,13012.3,13056.8,12996.6,13127.7,13164.2,13160.0,13289.6,13367.6,13430.2,13410.5,13432.6,13385.2
D927,3818.9032021908843,12251.4,12162.3,12214.6,12260.1,12227.7,12016.7,12012.0,11966.7,11977.7,11844.0,11694.8,11664.1,11501.8
D928,-2474.2068620693626,6533.5,6493.6,6387.6,6414.5,6409.9,6388.8,6387.6,6396.1,6517.2,6486.4,6386.5,6374.6,6470.8
D929,12436.2,12386.0,12470.6,12447.0,12473.2,12624.0,12652.0,12585.1,12848.9,12959.5,12947.9,12831.6,12867.9,12955.4
D930,3406.68451373467,14091.7,14281.3,14324.1,14258.1,14391.6,14411.1,14423.7,14529.6,14642.2,14698.6,14656.5,14679.2,14622.4
D931,1559.1736832550428,13120.8,13146.3,13122.0,13122.0,13254.1,13271.4,13263.4,13457.4,13506.3,13523.0,13563.2,13562.0,13605.2
D932,37.669280037527585,11041.6,11305.2,11178.3,10989.9,11105.7,11162.2,11050.1,10944.9,10816.8,10806.9,10461.4,10530.2,10417.2
D933,2757.2625014772757,14034.8,14062.1,14036.1,14036.1,14177.3,14195.9,14187.3,14394.8,14447.1,14465.0,14508.0,14506.7,14552.9
D934,3034.485979981634,13738.7,13830.5,13764.2,13773.6,13900.0,13856.2,13841.2,14102.5,14229.2,14220.5,14151.9,14118.1,14126.7
D935,2315.2000013988013,13920.7,14108.1,14150.3,14085.1,14217.0,14236.2,14248.7,14353.3,14464.6,14520.3,14478.7,14501.1,14445.0
D936,2266.9735344109345,14732.7,14771.9,14723.7,14740.0,14975.4,14962.2,14949.2,15218.0,15305.4,15237.1,15195.1,15257.9,15181.7
D937,595.7767411572098,12844.0,12929.8,12867.8,12876.6,12994.8,12953.8,12939.7,13184.1,13302.5,13294.4,13230.2,13198.6,13206.7
D938,-4275.573137010049,6324.3,6422.5,6568.4,6516.3,6530.6,6426.5,6331.8,6397.0,6335.0,6437.9,6443.9,6409.4,6429.7
D939,3567.348073864261,13346.4,13470.3,13499.8,13512.2,13676.0,13692.1,13596.2,13728.4,13852.0,13846.5,13799.6,13774.9,13819.1
D940,5120.237717819342,13893.8,13989.4,13957.1,13986.5,14145.3,14156.7,14098.5,14358.4,14509.1,14484.1,14333.9,14373.0,14465.8
D941,6548.106558013071,14685.0,14786.0,14751.9,14783.0,14950.8,14962.8,14901.4,15176.0,15335.3,15308.9,15150.2,15191.5,15289.6
D942,2992.6729920030134,9847.5,9701.5,9793.6,9758.4,9883.5,9744.6,9612.5,9601.9,9633.9,9637.0,9580.4,9425.8,9435.7
D943,-4899.714891908123,940.92,956.19,954.14,949.74,950.74,954.17,961.95,960.59,972.79,975.76,971.54,966.78,959.45
D944,-3766.329304426879,1046.63,1056.71,1048.87,1051.08,1054.26,1057.48,1060.8,1070.95,1087.51,1084.78,1071.96,1067.96,1070.85
D945,-3832.8616589526814,727.18,722.47,719.22,722.15,732.86,733.38,723.54,711.07,701.48,693.48,698.4,702.55,720.77
D946,-1514.0835751376137,967.4,976.52,966.86,967.52,968.36,967.48,973.46,983.21,996.92,995.52,989.27,980.55,977.49
D947,-772.1778464833744,992.25,1008.34,1006.18,1001.55,1002.6,1006.22,1014.42,1012.99,1025.85,1028.99,1024.54,1019.52,1011.79
D948,-841.4773988793388,1016.73,1028.96,1025.94,1026.88,1030.77,1034.31,1034.53,1035.5,1049.96,1048.72,1043.63,1035.06,1034.51
D949,-1061.8102222416524,1274.98,1265.31,1265.71,1260.42,1262.04,1283.67,1266.28,1257.28,1260.0,1276.69,1263.29,1245.51,1246.78
D950,-615.1022281354695,953.31,964.78,961.94,962.83,966.48,969.79,970.0,970.92,984.47,983.31,978.54,970.5,969.98
D951,1385.16,1396.67,1393.78,1404.13,1405.69,1399.78,1373.51,1362.57,1372.07,1396.2,1407.62,1386.77,1408.19,1394.79
D952,11411.7,11363.0,11321.4,11308.2,11062.7,11209.8,10854.4,11138.0,11070.7,11211.2,11175.6,11031.0,10934.7,11038.4
D953,6480.606164022227,9751.2,9717.0,9825.6,9825.6,9661.9,9440.2,9376.4,9376.9,9549.6,9754.5,9675.2,9842.2,9825.0
D954,5934.074269377433,8890.8,8865.8,8952.3,8962.2,8864.4,8642.1,8581.4,8610.2,8787.2,8924.6,8801.6,8991.3,8902.4
D955,-2516.3862105953704,520.08,522.95,519.89,513.79,518.86,515.32,520.63,513.83,516.22,513.15,516.83,521.43,532.81
D956,11094.5,11181.7,11270.4,11451.8,11399.0,11201.2,10944.8,10886.8,10809.3,11053.6,11320.1,11162.8,11374.0,11274.4
D957,5750.267177611718,9009.4,8984.1,9071.8,9081.8,8982.7,8757.4,8695.9,8725.1,8904.5,9043.7,8919.0,9111.3,9021.2
D958,2130.7534201909702,4614.0,4585.0,4574.0,4550.9,4457.3,4321.2,4391.0,4296.5,4282.0,4354.2,4271.5,4262.5,4333.8
D959,-1360.80153292411,1047.07,1048.32,1056.92,1057.64,1039.11,1010.74,1003.42,1007.69,1031.72,1051.91,1035.25,1050.69,1046.17
D960,-1944.9105603406495,906.32,903.14,913.24,913.24,898.02,877.42,871.49,871.53,887.58,906.63,899.26,914.78,913.18
D961,-2414.052500469831,1033.32,1034.55,1043.04,1043.75,1025.46,997.46,990.24,994.45,1018.17,1038.09,1021.65,1036.89,1032.43
D962,10948.6,11034.6,11122.1,11301.1,11249.0,11053.9,10800.8,10743.6,10667.0,10908.1,11171.2,11015.9,11224.4,11126.0
D963,-1844.9733919069404,837.34,834.99,843.13,844.07,834.86,813.92,808.2,810.91,827.59,840.53,828.94,846.8,838.43
D964,-1686.865806565142,543.93,544.6,531.65,529.15,525.2,527.44,532.63,538.19,549.96,565.45,581.57,588.63,595.59
D965,7678.677487947038,10153.7,10167.8,10276.8,10298.5,10139.8,9902.2,9800.8,9838.0,10087.8,10273.7,10054.7,10257.0,10272.5
D966,8146.622686470161,10289.1,10303.4,10413.9,10435.8,10275.0,10034.2,9931.4,9969.2,10222.3,10410.7,10188.7,10393.7,10409.5
D967,-1754.5646097780977,1028.46,1032.35,1048.12,1049.08,1033.71,1009.86,996.61,991.84,1015.52,1035.61,1020.68,1036.53,1034.74
D968,-2010.307540686229,956.32,957.65,967.91,969.95,955.01,932.63,923.08,926.58,950.11,967.62,946.99,966.04,967.51
D969,-2959.2672676581733,1014.95,1018.78,1034.35,1035.29,1020.12,996.58,983.51,978.8,1002.17,1022.0,1007.26,1022.9,1021.14
D970,-3227.4843231318714,747.2,746.17,746.04,746.97,746.18,736.3,716.03,728.37,732.85,745.82,759.94,784.68,806.25
D971,-3632.753050243689,955.98,959.59,974.25,975.14,960.85,938.68,926.36,921.93,943.94,962.62,948.74,963.47,961.81
D972,-3909.3845403238574,688.6,686.83,697.23,697.41,708.05,698.36,683.07,684.45,682.93,687.22,678.28,693.55,693.15
D973,7529.226174526663,12313.3,12420.1,12590.9,12532.9,12399.0,12193.6,12117.6,12074.6,12311.4,12515.9,12329.1,12487.3,12382.5
D974,-2841.864986125295,1226.44,1223.03,1233.87,1233.87,1221.54,1201.24,1191.99,1196.35,1214.83,1231.79,1220.51,1234.15,1232.45
D975,7699.409768122984,12004.2,12027.4,12098.1,12106.4,11974.9,11723.4,11627.6,11719.1,11963.5,12108.1,11904.0,12009.3,11962.1
D976,7811.996270682268,12135.8,12241.1,12409.5,12352.3,12220.3,12017.8,11942.9,11900.6,12134.0,12335.5,12151.4,12307.3,12204.0
D977,6604.568809446942,11364.1,11462.7,11620.3,11566.8,11443.2,11253.6,11183.5,11143.8,11362.4,11551.1,11378.7,11524.7,11427.9
D978,-3299.2342612282746,1183.15,1185.43,1192.41,1193.22,1180.26,1155.47,1146.03,1155.04,1179.14,1193.39,1173.27,1183.65,1179.0
D979,-3103.678196318698,1108.03,1110.17,1116.7,1117.47,1105.33,1082.11,1073.27,1081.71,1104.28,1117.63,1098.78,1108.5,1104.14
D980,-2749.239515225065,756.37,748.37,733.85,721.88,717.36,709.5,695.02,671.59,689.95,697.63,709.61,698.79,693.57
D981,-2250.0452251682495,1298.81,1301.58,1312.5,1315.27,1303.79,1281.47,1267.15,1276.55,1305.14,1319.44,1289.97,1308.06,1310.53
D982,-534.5779583769036,1150.68,1162.02,1184.83,1219.7,1240.19,1234.59,1229.6,1239.5,1236.8,1225.37,1250.87,1242.57,1244.06
D983,-127.99356189179095,877.92,858.96,882.78,855.99,868.5,838.04,878.32,850.16,851.66,832.25,823.22,835.11,828.6
D984,243.717003168799,1198.63,1201.18,1211.26,1213.81,1203.22,1182.63,1169.41,1178.08,1204.47,1217.67,1190.47,1207.16,1209.44
D985,-217.83503291790035,1247.52,1253.15,1269.37,1270.53,1260.4,1239.29,1221.88,1220.42,1245.91,1261.24,1241.76,1253.5,1251.81
D986,1171.181971983908,1973.24,1993.0,1972.88,2006.81,2026.47,2061.28,2058.36,2059.52,2045.24,2045.91,2049.72,2061.81,2060.73
D987,35.24642915890445,1107.15,1085.25,1092.65,1117.97,1120.71,1117.29,1100.3,1110.63,1126.2,1129.6,1089.5,1108.12,1094.71
D988,830.4176829582109,1883.84,1902.7,1883.49,1915.89,1934.66,1967.9,1965.1,1966.21,1952.58,1953.22,1956.85,1968.39,1967.37
D989,-124.42874845894406,1370.03,1384.79,1370.29,1394.07,1407.77,1432.23,1429.11,1429.65,1419.47,1420.26,1422.37,1431.38,1430.79
D990,211.48042803112,1419.09,1434.38,1419.36,1443.99,1458.19,1483.53,1480.3,1480.85,1470.31,1471.12,1473.31,1482.64,1482.03
D991,215.427028401268,1650.28,1674.75,1654.67,1682.67,1687.85,1713.27,1709.17,1711.33,1704.62,1712.17,1711.15,1710.8,1719.74
D992,444.68183857198875,1536.36,1551.81,1537.74,1562.69,1568.88,1599.64,1596.58,1591.92,1577.26,1587.18,1598.67,1602.02,1614.53
D993,-68.43250342016034,1483.14,1498.06,1484.48,1508.56,1514.54,1544.23,1541.28,1536.77,1522.63,1532.2,1543.29,1546.53,1558.61
D994,1505.4,1524.91,1516.61,1504.06,1503.14,1508.05,1531.32,1525.4,1553.05,1569.35,1574.7,1562.67,1566.5,1575.48
D995,1558.0622638456523,1511.94,1544.69,1538.11,1555.86,1560.94,1591.61,1590.92,1574.89,1566.8,1580.76,1582.93,1588.85,1590.01
D996,1729.2659170935467,1701.44,1738.29,1730.89,1750.87,1756.58,1791.1,1790.32,1772.28,1763.17,1778.88,1781.33,1787.99,1789.29
D997,1602.0832649240342,1564.6,1591.89,1583.85,1611.02,1620.7,1652.26,1638.54,1625.86,1619.52,1627.04,1628.42,1629.06,1641.83
D998,1360.5197542864428,1318.47,1331.73,1319.66,1341.07,1346.38,1372.77,1370.15,1366.15,1353.57,1362.08,1371.94,1374.82,1385.56
D999,1261.0762895475932,1218.12,1231.24,1218.35,1239.49,1251.68,1273.43,1270.65,1271.13,1262.08,1262.78,1264.66,1272.66,1272.14
D1000,1651.6994470780724,1621.11,1645.47,1629.8,1659.74,1668.44,1700.29,1691.09,1692.47,1688.36,1693.95,1683.52,1691.8,1710.58
