V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D943,939.91,940.92,956.19,954.14,949.74,950.74,954.17,961.95,960.59,972.79,975.76,971.54,966.78,959.45
D944,1045.46,1046.63,1056.71,1048.87,1051.08,1054.26,1057.48,1060.8,1070.95,1087.51,1084.78,1071.96,1067.96,1070.85
D945,722.04,727.18,722.47,719.22,722.15,732.86,733.38,723.54,711.07,701.48,693.48,698.4,702.55,720.77
D946,964.38,967.4,976.52,966.86,967.52,968.36,967.48,973.46,983.21,996.92,995.52,989.27,980.55,977.49
D947,991.18,992.25,1008.34,1006.18,1001.55,1002.6,1006.22,1014.42,1012.99,1025.85,1028.99,1024.54,1019.52,1011.79
D948,1016.84,1016.73,1028.96,1025.94,1026.88,1030.77,1034.31,1034.53,1035.5,1049.96,1048.72,1043.63,1035.06,1034.51
D949,1279.3733,1274.98,1265.31,1265.71,1260.42,1262.04,1283.67,1266.28,1257.28,1260.0,1276.69,1263.29,1245.51,1246.78
D950,969.5855999999999,953.31,964.78,961.94,962.83,966.48,969.79,970.0,970.92,984.47,983.31,978.54,970.5,969.98
D951,1403.70975,1396.67,1393.78,1404.13,1405.69,1399.78,1373.51,1362.57,1372.07,1396.2,1407.62,1386.77,1408.19,1394.79
D952,11411.7,11363.0,11321.4,11308.2,11062.7,11209.8,10854.4,11138.0,11070.7,11211.2,11175.6,11031.0,10934.7,11038.4
D953,9916.7484,9751.2,9717.0,9825.6,9825.6,9661.9,9440.2,9376.4,9376.9,9549.6,9754.5,9675.2,9842.2,9825.0
D954,8858.6931,8890.8,8865.8,8952.3,8962.2,8864.4,8642.1,8581.4,8610.2,8787.2,8924.6,8801.6,8991.3,8902.4
D955,705.6633999999999,520.08,522.95,519.89,513.79,518.86,515.32,520.63,513.83,516.22,513.15,516.83,521.43,532.81
D956,11094.5,11181.7,11270.4,11451.8,11399.0,11201.2,10944.8,10886.8,10809.3,11053.6,11320.1,11162.8,11374.0,11274.4
D957,8991.314199999999,9009.4,8984.1,9071.8,9081.8,8982.7,8757.4,8695.9,8725.1,8904.5,9043.7,8919.0,9111.3,9021.2
D958,4551.8,4614.0,4585.0,4574.0,4550.9,4457.3,4321.2,4391.0,4296.5,4282.0,4354.2,4271.5,4262.5,4333.8
D959,1043.12735,1047.07,1048.32,1056.92,1057.64,1039.11,1010.74,1003.42,1007.69,1031.72,1051.91,1035.25,1050.69,1046.17
D960,895.5913999999995,906.32,903.14,913.24,913.24,898.02,877.42,871.49,871.53,887.58,906.63,899.26,914.78,913.18
D961,1023.17,1033.32,1034.55,1043.04,1043.75,1025.46,997.46,990.24,994.45,1018.17,1038.09,1021.65,1036.89,1032.43
D962,10948.6,11034.6,11122.1,11301.1,11249.0,11053.9,10800.8,10743.6,10667.0,10908.1,11171.2,11015.9,11224.4,11126.0
D963,828.62,837.34,834.99,843.13,844.07,834.86,813.92,808.2,810.91,827.59,840.53,828.94,846.8,838.43
D964,701.7134000000001,543.93,544.6,531.65,529.15,525.2,527.44,532.63,538.19,549.96,565.45,581.57,588.63,595.59
D965,10074.2,10153.7,10167.8,10276.8,10298.5,10139.8,9902.2,9800.8,9838.0,10087.8,10273.7,10054.7,10257.0,10272.5
D966,10167.445640000002,10289.1,10303.4,10413.9,10435.8,10275.0,10034.2,9931.4,9969.2,10222.3,10410.7,10188.7,10393.7,10409.5
D967,1021.66,1028.46,1032.35,1048.12,1049.08,1033.71,1009.86,996.61,991.84,1015.52,1035.61,1020.68,1036.53,1034.74
D968,954.6697999999998,956.32,957.65,967.91,969.95,955.01,932.63,923.08,926.58,950.11,967.62,946.99,966.04,967.51
D969,1008.23,1014.95,1018.78,1034.35,1035.29,1020.12,996.58,983.51,978.8,1002.17,1022.0,1007.26,1022.9,1021.14
D970,778.8691999999999,747.2,746.17,746.04,746.97,746.18,736.3,716.03,728.37,732.85,745.82,759.94,784.68,806.25
D971,964.5304,955.98,959.59,974.25,975.14,960.85,938.68,926.36,921.93,943.94,962.62,948.74,963.47,961.81
D972,723.9727999999999,688.6,686.83,697.23,697.41,708.05,698.36,683.07,684.45,682.93,687.22,678.28,693.55,693.15
D973,12244.1,12313.3,12420.1,12590.9,12532.9,12399.0,12193.6,12117.6,12074.6,12311.4,12515.9,12329.1,12487.3,12382.5
D974,1224.04945,1226.44,1223.03,1233.87,1233.87,1221.54,1201.24,1191.99,1196.35,1214.83,1231.79,1220.51,1234.15,1232.45
D975,11912.3,12004.2,12027.4,12098.1,12106.4,11974.9,11723.4,11627.6,11719.1,11963.5,12108.1,11904.0,12009.3,11962.1
D976,12110.826,12135.8,12241.1,12409.5,12352.3,12220.3,12017.8,11942.9,11900.6,12134.0,12335.5,12151.4,12307.3,12204.0
D977,11340.846000000003,11364.1,11462.7,11620.3,11566.8,11443.2,11253.6,11183.5,11143.8,11362.4,11551.1,11378.7,11524.7,11427.9
D978,1188.1261999999997,1183.15,1185.43,1192.41,1193.22,1180.26,1155.47,1146.03,1155.04,1179.14,1193.39,1173.27,1183.65,1179.0
D979,1099.55,1108.03,1110.17,1116.7,1117.47,1105.33,1082.11,1073.27,1081.71,1104.28,1117.63,1098.78,1108.5,1104.14
D980,796.3279999999996,756.37,748.37,733.85,721.88,717.36,709.5,695.02,671.59,689.95,697.63,709.61,698.79,693.57
D981,1291.46,1298.81,1301.58,1312.5,1315.27,1303.79,1281.47,1267.15,1276.55,1305.14,1319.44,1289.97,1308.06,1310.53
D982,1164.79,1150.68,1162.02,1184.83,1219.7,1240.19,1234.59,1229.6,1239.5,1236.8,1225.37,1250.87,1242.57,1244.06
D983,904.758,877.92,858.96,882.78,855.99,868.5,838.04,878.32,850.16,851.66,832.25,823.22,835.11,828.6
D984,1191.85,1198.63,1201.18,1211.26,1213.81,1203.22,1182.63,1169.41,1178.08,1204.47,1217.67,1190.47,1207.16,1209.44
D985,1247.4086,1247.52,1253.15,1269.37,1270.53,1260.4,1239.29,1221.88,1220.42,1245.91,1261.24,1241.76,1253.5,1251.81
D986,2001.0,1973.24,1993.0,1972.88,2006.81,2026.47,2061.28,2058.36,2059.52,2045.24,2045.91,2049.72,2061.81,2060.73
D987,1113.53,1107.15,1085.25,1092.65,1117.97,1120.71,1117.29,1100.3,1110.63,1126.2,1129.6,1089.5,1108.12,1094.71
D988,1897.113000000001,1883.84,1902.7,1883.49,1915.89,1934.66,1967.9,1965.1,1966.21,1952.58,1953.22,1956.85,1968.39,1967.37
D989,1377.1912,1370.03,1384.79,1370.29,1394.07,1407.77,1432.23,1429.11,1429.65,1419.47,1420.26,1422.37,1431.38,1430.79
D990,1439.67,1419.09,1434.38,1419.36,1443.99,1458.19,1483.53,1480.3,1480.85,1470.31,1471.12,1473.31,1482.64,1482.03
D991,1675.2,1650.28,1674.75,1654.67,1682.67,1687.85,1713.27,1709.17,1711.33,1704.62,1712.17,1711.15,1710.8,1719.74
D992,1559.19,1536.36,1551.81,1537.74,1562.69,1568.88,1599.64,1596.58,1591.92,1577.26,1587.18,1598.67,1602.02,1614.53
D993,1505.18,1483.14,1498.06,1484.48,1508.56,1514.54,1544.23,1541.28,1536.77,1522.63,1532.2,1543.29,1546.53,1558.61
D994,1546.8253,1524.91,1516.61,1504.06,1503.14,1508.05,1531.32,1525.4,1553.05,1569.35,1574.7,1562.67,1566.5,1575.48
D995,1519.1908199999993,1511.94,1544.69,1538.11,1555.86,1560.94,1591.61,1590.92,1574.89,1566.8,1580.76,1582.93,1588.85,1590.01
D996,1730.66,1701.44,1738.29,1730.89,1750.87,1756.58,1791.1,1790.32,1772.28,1763.17,1778.88,1781.33,1787.99,1789.29
D997,1593.37,1564.6,1591.89,1583.85,1611.02,1620.7,1652.26,1638.54,1625.86,1619.52,1627.04,1628.42,1629.06,1641.83
D998,1338.06,1318.47,1331.73,1319.66,1341.07,1346.38,1372.77,1370.15,1366.15,1353.57,1362.08,1371.94,1374.82,1385.56
D999,1235.78,1218.12,1231.24,1218.35,1239.49,1251.68,1273.43,1270.65,1271.13,1262.08,1262.78,1264.66,1272.66,1272.14
D1000,1618.1177499999997,1621.11,1645.47,1629.8,1659.74,1668.44,1700.29,1691.09,1692.47,1688.36,1693.95,1683.52,1691.8,1710.58
